x,y,g
0.7375531299039721,0.22601715801283717,d
0.6017829570919275,0.3481636818032712,e
0.1296270303428173,0.32897760928608477,a
0.1317004810553044,0.5696423542685807,b
0.07799731381237507,0.6671112612821162,c
0.24375406419858336,0.2779391740914434,d
0.5983545850031078,0.8231150545179844,e
0.3847645961213857,0.010085424408316612,a
0.1854043344501406,0.9575219820253551,b
0.6643551543820649,0.8888937209267169,c
0.9139713395852596,0.2675626613199711,d
0.4976896883454174,0.17220151983201504,e
0.24700911552645266,0.12746610795147717,a
0.8366881483234465,0.27660464379005134,b
0.03441678429953754,0.6118822025600821,c
0.5646480841096491,0.7957566045224667,d
0.6153121441602707,0.8992253898177296,e
0.9211758887395263,0.6147367898374796,a
0.8486320411320776,0.19287909916602075,b
0.15916858497075737,0.4163445420563221,c
0.1896535458508879,0.336778869619593,d
0.35392244905233383,0.07704650773666799,e
0.4072938896715641,0.7674443200230598,a
0.608332309871912,0.7638166442047805,b
0.6984706956427544,0.23549425601959229,c
0.4793219657149166,0.4561583446338773,d
0.6639348438475281,0.386229359311983,e
0.3975600702688098,0.049175740918144584,a
0.10996005777269602,0.5649036299437284,b
0.7925628209486604,0.5105760868173093,c
0.48636875208467245,0.9706108625978231,d
0.6005787481553853,0.22853935649618506,e
0.579065837431699,0.6175125788431615,a
0.4471558623481542,0.22144501470029354,b
0.387210892746225,0.4156572134234011,c
0.5262273859698325,0.5948987265583128,d
0.536589126335457,0.14672507531940937,e
0.3931477402802557,0.9251837914343923,a
0.37002491601742804,0.6264227784704417,b
0.015444898512214422,0.9846936329267919,c
0.5012822039425373,0.6985112754628062,d
0.8245887123048306,0.7298588159028441,e
0.2929500648751855,0.026347778737545013,a
0.30030650016851723,0.3688625160139054,b
0.9276025656145066,0.5675519162323326,c
0.937107331585139,0.491579778958112,d
0.9385795332491398,0.9769941687118262,e
0.47782818297855556,0.9540788298472762,a
0.014208665583282709,0.03776022675447166,b
0.7290447859559208,0.7356755698565394,c
0.7736293610651046,0.4321651242207736,d
0.6365847019478679,0.32975581265054643,e
0.7171806190162897,0.0437536733224988,a
0.11829342902638018,0.4603294963017106,b
0.9693694326560944,0.29960759193636477,c
0.05528534110635519,0.46865328634157777,d
0.3105324488133192,0.4419804853387177,e
0.2966330226045102,0.2556009702384472,a
0.03194267745129764,0.8951808444689959,b
0.9574500173330307,0.10148641257546842,c
0.37084485101513565,0.0878690779209137,d
0.8068436614703387,0.24940235633403063,e
0.15148087847046554,0.19158581574447453,a
0.8280056572984904,0.027607055148109794,b
0.847887228243053,0.38329347828403115,c
0.8741362867876887,0.18039652542211115,d
0.5382311721332371,0.8694265584927052,e
0.6746122331824154,0.053147301543504,a
0.5414589883293957,0.3324814902152866,b
0.3639626114163548,0.9451970146037638,c
0.7416846447158605,0.11558299162425101,d
0.5957217633258551,0.5742867288645357,e
0.8952572008129209,0.11700547602958977,a
0.3304993021301925,0.020038380287587643,b
0.30497602210380137,0.025695109274238348,c
0.00992844277061522,0.004308764589950442,d
0.25927963200956583,0.6596667836420238,e
0.26543838111683726,0.36656153853982687,a
0.6962786335498095,0.9823133789468557,b
0.2948795829433948,0.1876520193181932,c
0.9674902951810509,0.12220790819264948,d
0.6700873565860093,0.8754734874237329,e
0.16577369975857437,0.849627563264221,a
0.2815322356764227,0.781482320278883,b
0.6426066721323878,0.7360484949313104,c
0.9091310140211135,0.36131235491484404,d
0.9378560420591384,0.28222111612558365,e
0.1018297413829714,0.5210524436552078,a
0.9654750053305179,0.8313119586091489,b
0.7920898990705609,0.24177665077149868,c
0.3907275984529406,0.13889678311534226,d
0.3499497175216675,0.5266363504342735,e
0.36700709885917604,0.9312008649576455,a
0.7944997230079025,0.5403561748098582,b
0.6438386251684278,0.8051959234289825,c
0.5917091250885278,0.6433341717347503,d
0.0868111434392631,0.23733461974188685,e
0.4733609335962683,0.7627217373810709,a
0.09030101750977337,0.4379869105760008,b
0.6484187466558069,0.6700914241373539,c
0.18279379466548562,0.9941669038962573,d
0.32636118144728243,0.2264307765290141,e
0.10511933197267354,0.012739538447931409,a
0.5240591934416443,0.48540115100331604,b
0.10346004832535982,0.6283775379415601,c
0.9768510665744543,0.8014530818909407,d
0.8016907123383135,0.45618424331769347,e
0.09956454578787088,0.3472423010971397,a
0.8289364222437143,0.18078935681842268,b
0.8962187496945262,0.438533135689795,c
0.5002573817037046,0.03483347315341234,d
0.7331640848424286,0.8477383772842586,e
0.8837057566270232,0.028729349374771118,a
0.712874831398949,0.1906191250309348,b
0.041355899069458246,0.34192898008041084,c
0.4975300880614668,0.9577765662688762,d
0.8498193495906889,0.398214582586661,e
0.6864293282851577,0.7685400871559978,a
0.29947865777648985,0.23415219085291028,b
0.6152155513409525,0.12173052551224828,c
0.17159287026152015,0.04200509283691645,d
0.7024561141151935,0.8956233742646873,e
0.7765801465138793,0.6524720089510083,a
0.9094007995445281,0.5560241069179028,b
0.3328559265937656,0.4544505630619824,c
0.23441605689004064,0.9036850139964372,d
0.540443975944072,0.5188838324975222,e
0.7463485477492213,0.8782758167944849,a
0.15337960491888225,0.5366298162844032,b
0.04856227384880185,0.523369500413537,c
0.8813309620600194,0.7070810606237501,d
0.3910048606339842,0.8035764328669757,e
0.5470794059801847,0.5945949356537312,a
0.7681215130724013,0.31923597678542137,b
0.07007144507952034,0.06731560453772545,c
0.5975298136472702,0.5450240937061608,d
0.8266713090706617,0.33312157820910215,e
0.8589882601518184,0.03661358496174216,a
0.31716391746886075,0.33501070365309715,b
0.12331505143083632,0.023798733483999968,c
0.6305659108329564,0.38481442793272436,d
0.7970677695702761,0.032063188031315804,e
0.03924678452312946,0.6074013290926814,a
0.8112724132370204,0.1980583572294563,b
0.811450555222109,0.5911583618726581,c
0.48587491549551487,0.44992356887087226,d
0.5273004262708127,0.11620753072202206,e
0.7266486950684339,0.813420319929719,a
0.036887071561068296,0.9351088665425777,b
0.08022467698901892,0.1675900388509035,c
0.7554161786101758,0.6035556627903134,d
0.8568599007558078,0.7890039419289678,e
0.9855206971988082,0.23507818579673767,a
0.19095154921524227,0.6024906591046602,b
0.34398700296878815,0.5776310667861253,c
0.06630179705098271,0.9314529800321907,d
0.10338353086262941,0.3648718777112663,e
0.4432796749752015,0.5051952379290015,a
0.25578800425864756,0.018333191983401775,b
0.054797674994915724,0.6294743604958057,c
0.02182766073383391,0.010967632522806525,d
0.8922484752256423,0.044103176798671484,e
0.9009785114321858,0.03867123671807349,a
0.32820190861821175,0.9364972671028227,b
0.45786809059791267,0.06376624898985028,c
0.05814954126253724,0.2881918337661773,d
0.6373973621521145,0.47590711526572704,e
0.17391029559075832,0.8259540989529341,a
0.7104984209872782,0.4247402569744736,b
0.33948217215947807,0.9393404028378427,c
0.7574327574111521,0.352317864773795,d
0.3471643445082009,0.13289966736920178,e
0.23997761588543653,0.3328301184810698,a
0.14969454146921635,0.03247296717017889,b
0.8989414118696004,0.41421718359924853,c
0.30735067767091095,0.3900321430992335,d
0.9458378106355667,0.9447919826488942,e
0.528005889384076,0.8975873840972781,a
0.40811766404658556,0.27415093849413097,b
0.5839662295766175,0.05442537204362452,c
0.6736324317753315,0.2154854543041438,d
0.3940953875426203,0.5063263152260333,e
0.16255154181271791,0.49487536237575114,a
0.02956938510760665,0.5364979151636362,b
0.04963686130940914,0.7270686801057309,c
0.19092676020227373,0.9544793406967074,d
0.7009406685829163,0.6655680479016155,e
0.27104950905777514,0.7602628485765308,a
0.42681736359372735,0.6781529255677015,b
0.5323106222786009,0.2337593964766711,c
0.6999154398217797,0.07748879701830447,d
0.7504480688367039,0.9460718652699143,e
0.6799451541155577,0.06270239874720573,a
0.3874614213127643,0.3326278277672827,b
0.31340737361460924,0.539242149097845,c
0.5136214063968509,0.686826302902773,d
0.1497496352531016,0.602901881095022,e
0.5341614526696503,0.5048576120752841,a
0.4842695479746908,0.6659420367795974,b
0.44695943989790976,0.34027642547152936,c
0.7620384267065674,0.43254382791928947,d
0.6765115414746106,0.6581600117497146,e
0.4325440716929734,0.9634156592655927,a
0.6374076348729432,0.9677971228957176,b
0.6692248147446662,0.11395759950391948,c
0.9522301827091724,0.08839823980815709,d
0.228022001683712,0.012516600312665105,e
0.9510057184379548,0.25570563273504376,a
0.18939363723620772,0.4725034013390541,b
0.013720984803512692,0.7035426588263363,c
0.5717280476819724,0.954495606943965,d
0.003106679068878293,0.1971927247941494,e
0.6964224397670478,0.2887797567527741,a
0.6813218886964023,0.23162619746290147,b
0.5157414341811091,0.027711274567991495,c
0.8879543317016214,0.39080927055329084,d
0.9028857473749667,0.716973002301529,e
0.9303052190225571,0.23597497818991542,a
0.16324317501857877,0.9577312953770161,b
0.3342293843161315,0.5431846096180379,c
0.7030399688519537,0.9786654869094491,d
0.9425602215342224,0.3249818922486156,e
0.3217599743511528,0.08797109895385802,a
0.9033033661544323,0.30603342270478606,b
0.6509005627594888,0.6348604937084019,c
0.30665210518054664,0.7543652318418026,d
0.01249307650141418,0.9577231034636497,e
0.2341265776194632,0.730659756809473,a
0.18611641111783683,0.04751765076071024,b
0.9962610737420619,0.22563629620708525,c
0.5309613067656755,0.5899997763335705,d
0.5461881011724472,0.30432918132282794,e
0.1076667436864227,0.7111289128661156,a
0.5498318164609373,0.6734575191512704,b
0.1735387402586639,0.25549740227870643,c
0.7347347971517593,0.9214092928450555,d
0.7223853492178023,0.1368122724816203,e
0.289780504303053,0.8061378328129649,a
0.6128968156408519,0.5486325474921614,b
0.2983370937872678,0.7681361543945968,c
0.3603059963788837,0.19193304073996842,d
0.15543447388336062,0.16984202316962183,e
0.9441618414130062,0.5640565261710435,a
0.5172266664449126,0.549930092645809,b
0.6424916356336325,0.6679246013518423,c
0.38485924573615193,0.9128523017279804,d
0.4967087518889457,0.35309573472477496,e
0.10196867794729769,0.4382618071977049,a
0.21594262914732099,0.9473554098512977,b
0.8917364582885057,0.2697101237718016,c
0.6678417737130076,0.15326137421652675,d
0.608533893711865,0.5595972645096481,e
1.2870016507804394e-4,0.15332461963407695,a
0.43510010465979576,0.309934314340353,b
0.7084946192335337,0.8807159890420735,c
0.7422437421046197,0.9762574043124914,d
0.6199193799402565,0.048277017660439014,e
0.5622831380460411,0.3689927968662232,a
0.7987867267802358,0.687472086166963,b
0.808591521345079,0.36698684096336365,c
0.02306763012893498,0.7204777766019106,d
0.8586909270379692,0.27016867930069566,e
0.9470333482604474,0.053459795424714684,a
0.15029287477955222,0.6271568716038018,b
0.48544226470403373,0.8962999694049358,c
0.23850632016547024,0.052217897260561585,d
0.746997696114704,0.6086485418491066,e
0.3370464777108282,0.4325933887157589,a
0.03758765151724219,0.855650297133252,b
0.4507248974405229,0.5203630328178406,c
0.6560038591269404,0.918365832651034,d
0.015508722513914108,0.427841910161078,e
0.9813624382950366,0.23229560535401106,a
0.8947949721477926,0.4948475146666169,b
0.5558266311418265,0.2716809487901628,c
0.7651363865006715,0.6419380211737007,d
0.079372484004125,0.9790123202838004,e
0.8964439635165036,0.42077527940273285,a
0.9952626060694456,0.21317078755237162,b
0.8896192060783505,0.8996039829216897,c
0.026399198453873396,0.7548772830050439,d
0.5672174908686429,0.9307929207570851,e
0.6187039325013757,0.7944390329066664,a
0.8494093341287225,0.4745663614012301,b
0.2445712899789214,0.9918901745695621,c
0.8095123823732138,0.6351034541148692,d
0.8103389046154916,0.7494557241443545,e
0.4428516405168921,0.5535394654143602,a
0.8961462713778019,0.28532871464267373,b
0.5270409465301782,0.38731131376698613,c
0.43321665981784463,0.5321422908455133,d
0.334904667455703,0.9461267944425344,e
0.6176488038618118,0.6557125924155116,a
0.49887027335353196,0.3360481965355575,b
0.18823469406925142,0.3633306778501719,c
0.8239695602096617,0.0862608402967453,d
0.4784030634909868,0.2958341862540692,e
0.8066147028002888,0.2727386122569442,a
0.1979619215708226,0.671175941824913,b
0.07047446048818529,0.7023780597373843,c
0.3920036545023322,0.3484036538284272,d
0.5399055248126388,0.7936393599957228,e
0.5029008565470576,0.7897058797534555,a
0.3301073685288429,0.6760714408010244,b
0.9909791797399521,0.421516421250999,c
0.312949349405244,0.029693442629650235,d
0.07707305601797998,0.054718077881261706,e
0.9186874681618065,0.5947850437369198,a
0.5116794286295772,0.7011077208444476,b
0.19330065604299307,0.848569581983611,c
0.7165622080210596,0.8068593894131482,d
0.4845667574554682,0.20097924931906164,e
0.4522974784485996,0.5646541104651988,a
0.8090532426722348,0.5123586594127119,b
0.5057828633580357,0.5457151888404042,c
0.45378377637825906,0.5996801613364369,d
0.07461004890501499,0.32631404302082956,e
0.39190480997785926,0.32795557426288724,a
0.29070574417710304,0.21442478941753507,b
0.9423330994322896,0.2615168036427349,c
0.8441785690374672,0.17625957378186285,d
0.8019924499094486,0.978087394265458,e
0.20949337538331747,0.9705644615460187,a
0.7980455162469298,0.10536246839910746,b
0.35835150722414255,0.673938529798761,c
0.6864445509854704,0.5813775525894016,d
0.08282710192725062,0.9259357813280076,e
0.455506413243711,0.15617359266616404,a
0.14172466075979173,0.6563909170217812,b
0.8053043405525386,0.4408788129221648,c
0.6273230982478708,0.9357429856900126,d
0.0160159298684448,0.21224524499848485,e
0.9950261397752911,0.8555295325350016,a
0.8307686429470778,0.8758191664237529,b
0.5967531246133149,0.9926384598948061,c
0.05733302957378328,0.09034893638454378,d
0.7065588235855103,0.9060730733908713,e
0.26587147335521877,0.029829480918124318,a
0.4680173508822918,0.12808903609402478,b
0.9682713383808732,0.20775911398231983,c
0.5965047243516892,0.05104450206272304,d
0.3497108437586576,0.776618410134688,e
0.1639509340748191,0.7735440926626325,a
0.38865168835036457,0.7754665734246373,b
0.7261792148929089,0.16017229412682354,c
0.7819173368625343,0.26283055590465665,d
0.564628248102963,0.5586540999356657,e
0.4363120119087398,0.6358570237644017,a
0.7096981781069189,0.69703154056333,b
0.26592500344850123,0.24899664730764925,c
0.4300874057225883,0.720733072143048,d
0.46067470381967723,0.4556790511123836,e
0.8161857700906694,0.0467813138384372,a
0.43022345076315105,0.2275259920861572,b
0.09500963962636888,0.9371341697406024,c
0.9707410384435207,0.57442581304349,d
0.1853985965717584,0.9401415002066642,e
0.18701457255519927,0.22669474338181317,a
0.2433340020943433,0.15268764784559608,b
0.9030094277113676,0.7523837885819376,c
0.5369947736617178,0.009019686374813318,d
0.10013116034679115,0.6904439877253026,e
0.3756713399197906,0.0556978820823133,a
0.9207574785687029,0.9175194457639009,b
0.10287191695533693,0.6387487810570747,c
0.7239502554293722,0.06347734364680946,d
0.4415370349306613,0.6097651738673449,e
0.8300428581424057,0.49955299706198275,a
0.26429079240188,0.023958615493029356,b
0.7028524924535304,0.3181229317560792,c
0.4441867507994175,0.4692923976108432,d
0.8720662849955261,0.92603316064924,e
0.8603824828751385,0.11518277088180184,a
0.4566135194618255,0.5006657603662461,b
0.633901663357392,0.416608901694417,c
0.6322725981008261,0.7369269717019051,d
0.994990536943078,0.038441799115389585,e
0.4390315741766244,0.35722213005647063,a
0.5703281087335199,0.6541295533534139,b
0.5987450673710555,0.7033069101162255,c
0.584839845309034,0.6843030105810612,d
0.8803840107284486,0.7326027206145227,e
0.4606303251348436,0.6964078024029732,a
0.8240889229346067,0.060230465373024344,b
0.7660069749690592,0.5570672869216651,c
0.8958872079383582,0.6651213068980724,d
0.24165352433919907,0.25760882068425417,e
0.8476725476793945,0.874659999506548,a
0.7750926755834371,0.595959653146565,b
0.5578468474559486,0.3082026743795723,c
0.3588522579520941,0.6252166531048715,d
0.6171111683361232,0.3476325166411698,e
0.32618710584938526,0.06182553851976991,a
0.7252661476377398,0.9640961398836225,b
0.7383847124874592,0.5376244161743671,c
0.7897405880503356,0.33519466384314,d
0.6600468426477164,0.45652622473426163,e
0.5800377356354147,0.13296393607743084,a
0.8368133339099586,0.23248023237101734,b
0.08932026498951018,0.4827835091855377,c
0.6876636031083763,0.8410875753033906,d
0.5357669796794653,0.024993357248604298,e
0.7607954787090421,0.28211038862355053,a
0.24986387602984905,0.16675157262943685,b
0.6671733618713915,0.4528578841127455,c
0.23956635454669595,0.31892651156522334,d
0.3366036198567599,0.6204960872419178,e
0.8879858783911914,0.8477405607700348,a
0.7845794158056378,0.9997152860742062,b
0.4462325172498822,0.2655253382399678,c
0.7848527191672474,0.26215218752622604,d
0.49440033826977015,0.9545969504397362,e
0.6791139906272292,0.9667464832309633,a
0.9968653155956417,0.40444687311537564,b
0.34643487888388336,0.1735068007837981,c
0.7678638284560293,0.464573489734903,d
0.23638441413640976,0.18304864433594048,e
0.168202139204368,0.1532519031316042,a
0.34213987342081964,0.02594937034882605,b
0.31565369409509003,0.9311499278992414,c
0.7389343278482556,0.2756928044836968,d
0.24372049188241363,0.32363103120587766,e
0.4603620790876448,0.2260567971970886,a
0.8808255658950657,0.03497051261365414,b
0.6443000833969563,0.673653588630259,c
0.894864012952894,0.8441033388953656,d
0.308891185792163,0.6398594609927386,e
0.8401686700526625,0.26694148895330727,a
0.8317201228346676,0.7210576701909304,b
0.0032181856222450733,0.255061641568318,c
0.6465653381310403,0.25734050618484616,d
0.8580534178763628,0.7526429484132677,e
0.09137357585132122,0.11761374864727259,a
0.5736043271608651,0.32328977342695,b
0.2719049695879221,0.5463672890327871,c
0.18572101835161448,0.27712439093738794,d
0.03350915131159127,0.24346148362383246,e
0.4697639618534595,0.9081366341561079,a
0.41718738432973623,0.8585119182243943,b
0.5668247239664197,0.4088171757757664,c
0.4430405613966286,0.4255081752780825,d
0.1865550873335451,0.9095972524955869,e
0.6349823155906051,0.4722861894406378,a
0.5059323301538825,0.5044563692063093,b
0.2175594586879015,0.44326371420174837,c
0.4755213188473135,0.29544550832360983,d
0.2486812227871269,0.35436412529088557,e
0.4811865952797234,0.5120299868285656,a
0.9002815743442625,0.24102622386999428,b
0.4711581999436021,0.36995346657931805,c
0.7453142926096916,0.15764805441722274,d
0.10701650707051158,0.3919484841171652,e
0.09365605982020497,0.8134067575447261,a
0.5010215183719993,0.4754477902315557,b
0.721267688088119,0.17614798690192401,c
0.5351719057653099,0.2162550538778305,d
0.7962193838320673,0.22180126165039837,e
0.8650191617198288,0.021071699215099216,a
0.2582393188495189,0.23155778576619923,b
0.2589878581929952,0.2848040268290788,c
0.8780034014489502,0.1039749055635184,d
0.04727293993346393,0.9517486430704594,e
0.9317875930573791,0.45366534357890487,a
0.4646419659256935,0.9295772335026413,b
0.18788677523843944,0.6066446912009269,c
0.4928428635466844,0.040043388959020376,d
0.5882425827439874,0.4883712334558368,e
0.4614936700090766,0.8339991844259202,a
0.6947835367172956,0.7520509995520115,b
0.17556065414100885,0.07880850462242961,c
0.4375623040832579,0.4234631562139839,d
0.4736649023834616,0.9572543918620795,e
0.31061291554942727,0.5534481334034353,a
0.6197406102437526,0.6975464653223753,b
0.1920431691687554,0.05939515167847276,c
0.36335075786337256,0.9443895313888788,d
0.14175695413723588,0.9679838982410729,e
0.05767433135770261,0.12055702437646687,a
0.025488348910585046,0.5691056547220796,b
0.8840433235745877,0.051631181268021464,c
0.33379894122481346,0.2925288781989366,d
0.10897477669641376,0.6407184856943786,e
0.5125971066299826,0.750657947268337,a
0.83569514635019,0.2766999874729663,b
0.7769804364070296,0.5250601402949542,c
0.6817892892286181,0.8865698326844722,d
0.24791142088361084,0.5257247276604176,e
0.04867603979073465,0.13675654609687626,a
0.9672087945509702,0.1406099102459848,b
0.46718532289378345,0.7685836218297482,c
0.04870971571654081,0.8198190173134208,d
0.2819713866338134,0.20189336617477238,e
0.4944374666083604,0.3377198399975896,a
0.8756992192938924,0.22829870809800923,b
0.4589996577706188,0.8735337755642831,c
0.4865483904723078,0.5805700102355331,d
0.2452361723408103,0.5846888637170196,e
0.9789819661527872,0.12534413090907037,a
0.43749906634911895,0.3321444569155574,b
0.21940362267196178,0.31487992429174483,c
0.47775479895062745,0.5123655723873526,d
0.6495280140079558,0.5244282188359648,e
0.6780394765082747,0.4373665500897914,a
0.27765619195997715,0.35856146388687193,b
0.3394319403450936,0.97110890806652606,c
0.9457212230190635,0.960954355308786,d
0.7116063460707664,0.8676246320828795,e
0.9805374338757247,0.34602056443691254,a
0.6912376512773335,0.7326217461377382,b
0.424919955432415,0.9931728707160801,c
0.3953808518126607,0.6178626967594028,d
0.5673664587084204,0.5607148080598563,e
0.32234442373737693,0.9325032748747617,a
0.7374969045631588,0.04005819233134389,b
0.3241312191821635,0.1270681992173195,c
0.07174586947076023,0.6210935609415174,d
0.9118213353212923,0.649396683787927,e
0.10805616551078856,0.39740768098272383,a
0.05176237574778497,0.47797021362930536,b
0.11560880811884999,0.498275937512517,c
0.7501322077587247,0.7192302222829312,d
0.7642144768033177,0.1844523788895458,e
0.7969858623109758,0.3368411238770932,a
0.26502934959717095,0.0893203045707196,b
0.47554764267988503,0.614144419087097,c
0.915188817307353,0.5421134694479406,d
0.8853830341249704,0.2065683752298355,e
0.9305661267135292,0.7976178810931742,a
0.06817069952376187,0.4543231073766947,b
0.46048209397122264,0.3349003056064248,c
0.7324380772188306,0.5037583308294415,d
0.0956765275914222,0.5984942086506635,e
0.682490112958476,0.9056867100298405,a
0.6503117838874459,0.8731618837919086,b
0.11165223154239357,0.975570626789704,c
0.09644428710453212,0.020823804661631584,d
0.2363828958477825,0.5045478576794267,e
0.8794930030126125,0.37354741990566254,a
0.6499799699522555,0.3315468137152493,b
0.6674698470160365,0.08083298313431442,c
0.984984326409176,0.6146006067283452,d
0.7740090265870094,0.14782514586113393,e
0.186205989215523,0.6130213541910052,a
0.7907939658034593,0.06817804439924657,b
0.7667435021139681,0.3932881208602339,c
0.5494453839492053,0.9386872963514179,d
0.7091807413380593,0.8309295170474797,e
0.14499967102892697,0.3397119967266917,a
0.5111741689033806,0.8722013395745307,b
0.2048874539323151,0.34154189424589276,c
0.2279883569572121,0.7840469130314887,d
0.22256247722543776,0.8217799821868539,e
0.13507130718789995,0.45165739580988884,a
0.8239239032845944,0.18386983312666416,b
0.9273709596600384,0.6116189886815846,c
0.6101946753915399,0.5910404333844781,d
0.9817404393106699,0.33856664854101837,e
0.36535372771322727,0.026864098850637674,a
0.27877258020453155,0.605041325557977,b
0.6293709520250559,0.5010731066577137,c
0.20789766125380993,0.8654834211338311,d
0.8649314790964127,0.17080464703030884,e
0.5406332158017904,0.6660823470447212,a
0.17883604322560132,0.5176696761045605,b
0.41782413772307336,0.33093505329452455,c
0.06820894731208682,0.9788585272617638,d
0.11736156977713108,0.969691319623962,e
0.724576756823808,0.9597041257657111,a
0.6861042289528996,0.8897702936083078,b
0.36795033724047244,0.8812826776411384,c
0.5701820922549814,0.47906601848080754,d
0.5025746352039278,0.1856337555218488,e
0.9446909993421286,0.30004100571386516,a
0.6496617584489286,0.4613173783291131,b
0.6320888616610318,0.7499541356228292,c
0.6006512015592307,0.529021271970123,d
0.16422305279411376,0.8516974453814328,e
0.10782394441775978,0.48183307866565883,a
0.7313768919557333,0.9357103314250708,b
0.5979242853354663,0.24102089763619006,c
0.425154933007434,0.38707252545282245,d
0.6793825565837324,0.22587235062383115,e
0.8210157928988338,0.3033551420085132,a
0.09887641528621316,0.1619541549589485,b
0.8963191886432469,0.32708978676237166,c
0.25943699618801475,0.3494196387473494,d
0.7937011136673391,0.6742343450896442,e
0.7326225463766605,0.6213439188431948,a
0.7901154248975217,0.8451663355808705,b
0.0446940737310797,0.21478523802943528,c
0.5175028536468744,0.38797120843082666,d
0.3044407390989363,0.9700971804559231,e
0.6952648286242038,0.8550984167959541,a
0.4887181909289211,0.5234370632097125,b
0.7805191706866026,0.8665308717172593,c
0.4961224468424916,0.2729436904191971,d
0.3743915339000523,0.8236481801141053,e
0.3680899138562381,0.8016964192502201,a
0.11166359717026353,0.30016494216397405,b
0.6873281917069107,0.6260613899212331,c
0.25976695166900754,0.3758944033179432,d
0.9337876758072525,0.18237394420430064,e
0.36087893694639206,0.594560956582427,a
0.2887291961815208,0.2120167298708111,b
0.09414070844650269,0.9956991956569254,c
0.195514619583264,0.32278538355603814,d
0.16668603918515146,0.6909874943085015,e
0.47718353755772114,0.8996495411265641,a
0.23026946652680635,0.07817520503886044,b
0.04229120630770922,0.7263126692268997,c
0.5761770030949265,0.20836311136372387,d
0.09630438662134111,0.3919912569690496,e
0.37145857186987996,0.6774730114266276,a
0.49695165478624403,0.8061815414112061,b
0.06303746695630252,0.7814990652259439,c
0.9273260659538209,0.047479578061029315,d
0.4967208926100284,0.4984717438928783,e
0.44379788637161255,0.12380869803018868,a
0.21434021438471973,0.5337963153142482,b
0.9473878708668053,0.11978172115050256,c
0.5517403732519597,0.1623957643751055,d
0.8603083933703601,0.4941241273190826,e
0.5576639547944069,0.06446833675727248,a
0.8871367159299552,0.6915114109870046,b
0.942101756343618,0.2590166749432683,c
0.5870809962507337,0.641133742639795,d
0.6475729728117585,0.25200612284243107,e
0.501038254937157,0.4328955877572298,a
0.6831396177876741,0.4305338419508189,b
0.8980621690861881,0.9237535097636282,c
0.4986440511420369,0.8043082533404231,d
0.7159126452170312,0.004814003594219685,e
0.224030957557261,0.560653714928776,a
0.3758037427905947,0.028271055780351162,b
0.620733056915924,0.7031296526547521,c
0.10777270887047052,0.3713884574826807,d
0.8179617004934698,0.997017856920138,e
0.6193603705614805,0.04840757558122277,a
0.3058710256591439,0.5126674701459706,b
0.8971783425658941,0.39773934707045555,c
0.6475268213544041,0.004954809322953224,d
0.29504791693761945,0.0985456567723304,e
0.18912164750508964,0.8463395466096699,a
0.9716681684367359,0.7539665100630373,b
0.20143722626380622,0.8963725168723613,c
0.8988643970806152,0.5452842959202826,d
0.6773013863712549,0.8461504317820072,e
0.7436859484296292,0.01740874396637082,a
0.9761018890421838,0.6761935998219997,b
0.4590837375726551,0.23138933745212853,c
0.0824577622115612,0.011065067956224084,d
0.6809536267537624,0.5734959791880101,e
0.1264982980210334,0.1611167904920876,a
0.07935785548761487,0.0958575124386698,b
0.06207430036738515,0.9680232661776245,c
0.08352605113759637,0.11842990084551275,d
0.09828631300479174,0.2249912186525762,e
0.27770201535895467,0.6640543576795608,a
0.14176081959158182,0.939825440524146,b
0.6779624817427248,0.23911147424951196,c
0.5114508231636137,0.2637190781533718,d
0.270469838520512,0.24369597667828202,e
0.34586695581674576,0.04782340652309358,a
0.8243512681219727,0.46517399954609573,b
0.9222190198488533,0.6189098882023245,c
0.8100531932432204,0.5773413497954607,d
0.4698183455038816,0.9633570529986173,e
0.9460750536527485,0.331344454549253,a
0.15921718161553144,0.8542142459191382,b
0.5223835974466056,0.4467086694203317,c
0.04634737782180309,0.48210130142979324,d
0.12966829352080822,0.9045332167297602,e
0.9640050260350108,0.11209056759253144,a
0.47568578994832933,0.26051777321845293,b
0.7850782943423837,0.29492690577171743,c
0.5148806211072952,0.3816880602389574,d
0.03051275317557156,0.4964497594628483,e
0.9861340778879821,0.2422631890513003,a
0.610447407932952,0.5693282077554613,b
0.8437895528040826,0.4134469795972109,c
0.5830109524540603,0.16977948183193803,d
0.025973308831453323,0.9658052655868232,e
0.45470799203030765,0.2977524914313108,a
0.30173676554113626,0.7541182972490788,b
0.8675105224829167,0.22396015166305006,c
0.9767080817837268,0.5840197601355612,d
0.879663196625188,0.428583521861583,e
0.6094654633197933,0.6739722492638975,a
0.31182038551196456,0.12641874491237104,b
0.1657938885036856,0.4422451250720769,c
0.7046119424048811,0.24423775169998407,d
0.13827489223331213,0.6182279172353446,e
0.3743996527045965,0.2977698005270213,a
0.4069734059739858,0.8331573840696365,b
0.31880413414910436,0.12878547562286258,c
0.4589603568892926,0.7849104364868253,d
0.6191705067176372,0.809157103067264,e
0.6860691562760621,0.21664984337985516,a
0.09358528559096158,0.2483099529054016,b
0.9122521893586963,0.5992589304223657,c
0.2717734950128943,0.2705765925347805,d
0.9778235664125532,0.8886335715651512,e
0.29430974600836635,0.7750203427858651,a
0.7473360383883119,0.6391413048841059,b
